Line	Date	Time	SpectrumFile	LibraryFile	Water vapor H2O	Unit	 Compensation	 Residual	Carbon dioxide CO2	Unit	 Compensation	 Residual	Carbon monoxide CO High	Unit	 Compensation	 Residual	Nitrous oxide N2O	Unit	 Compensation	 Residual	Nitrogen monoxide NO	Unit	 Compensation	 Residual	Nitrogen dioxide NO2	Unit	 Compensation	 Residual	Sulfur dioxide SO2 High	Unit	 Compensation	 Residual	Ammonia NH3	Unit	 Compensation	 Residual	Hydrogen chloride HCl	Unit	 Compensation	 Residual	Hydrogen fluoride HF	Unit	 Compensation	 Residual	Methane CH4 High	Unit	 Compensation	 Residual	Ethane C2H6	Unit	 Compensation	 Residual	Ethylene C2H4	Unit	 Compensation	 Residual	Propane C3H8	Unit	 Compensation	 Residual	Formaldehyde CHOH	Unit	 Compensation	 Residual	Benzen	Unit	 Compensation	 Residual	Toluen	Unit	 Compensation	 Residual	Carbon monoxide CO Low	Unit	 Compensation	 Residual	Sulfur dioxide Low	Unit	 Compensation	 Residual	Methane Low	Unit	 Compensation	 Residual	Zr Oxygen	Unit	 Compensation	 Residual	 Status
0	2022-10-19	10:08:33		EC1.LIB	  6.61	vol-%	Wet	0.0186	  5.69	vol-%	Wet	0.0034	  0.45	vol-%	Wet	0.0130	  6.60	ppm	Wet	0.0117	108.10	ppm	Wet	0.0100	  0.36	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0270	 27.10	ppm	Wet	0.0034	  6.81	ppm	Wet	0.0006	  0.43	ppm	Wet	0.0284	150.86	ppm	Wet	0.0244	  3.50	ppm	Wet	0.0173	 49.07	ppm	Wet	0.0034	  0.00	ppm	Wet	0.0162	 10.72	ppm	Wet	0.0005	 30.48	ppm	Wet	0.0097	  0.00	ppm	Wet	0.0147	4509.60	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	150.86	ppm	Wet	0.0000	 10.93	vol-%	Wet	0.0000	Error
0	2022-10-19	10:08:45		EC1.LIB	  5.91	vol-%	Wet	0.0293	  6.03	vol-%	Wet	0.0055	  0.83	vol-%	Wet	0.0160	  7.69	ppm	Wet	0.0142	122.97	ppm	Wet	0.0121	  2.25	ppm	Wet	0.0013	  0.00	ppm	Wet	0.0377	 25.63	ppm	Wet	0.0058	  6.90	ppm	Wet	0.0011	  1.35	ppm	Wet	0.0461	438.35	ppm	Wet	0.0392	 15.35	ppm	Wet	0.0318	158.73	ppm	Wet	0.0056	  0.00	ppm	Wet	0.0342	 18.15	ppm	Wet	0.0011	 48.82	ppm	Wet	0.0378	  0.00	ppm	Wet	0.0355	8272.52	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	438.35	ppm	Wet	0.0000	  9.23	vol-%	Wet	0.0000	Error
0	2022-10-19	10:08:55		EC1.LIB	  6.21	vol-%	Wet	0.0280	  6.46	vol-%	Wet	0.0059	  0.88	vol-%	Wet	0.0170	  9.89	ppm	Wet	0.0151	127.89	ppm	Wet	0.0124	  5.69	ppm	Wet	0.0019	  0.00	ppm	Wet	0.0393	 25.54	ppm	Wet	0.0064	  6.82	ppm	Wet	0.0012	  0.92	ppm	Wet	0.0473	447.33	ppm	Wet	0.0407	 13.71	ppm	Wet	0.0321	168.74	ppm	Wet	0.0060	  0.00	ppm	Wet	0.0336	 21.49	ppm	Wet	0.0012	 55.51	ppm	Wet	0.0219	  0.00	ppm	Wet	0.0244	8752.21	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	447.33	ppm	Wet	0.0000	  9.19	vol-%	Wet	0.0000	Error
0	2022-10-19	10:09:02		EC1.LIB	  6.29	vol-%	Wet	0.0296	  6.42	vol-%	Wet	0.0071	  0.89	vol-%	Wet	0.0167	  9.49	ppm	Wet	0.0147	128.96	ppm	Wet	0.0122	  5.25	ppm	Wet	0.0020	  0.00	ppm	Wet	0.0409	 25.18	ppm	Wet	0.0076	  6.22	ppm	Wet	0.0013	  1.08	ppm	Wet	0.0498	539.26	ppm	Wet	0.0422	 19.14	ppm	Wet	0.0356	206.13	ppm	Wet	0.0071	  0.00	ppm	Wet	0.0396	 23.67	ppm	Wet	0.0013	 62.54	ppm	Wet	0.0281	  0.00	ppm	Wet	0.0284	8906.46	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	539.26	ppm	Wet	0.0000	  9.27	vol-%	Wet	0.0000	Error
0	2022-10-19	10:09:13		EC1.LIB	  5.95	vol-%	Wet	0.0360	  6.24	vol-%	Wet	0.0078	  0.90	vol-%	Wet	0.0169	  8.61	ppm	Wet	0.0149	125.19	ppm	Wet	0.0131	  4.67	ppm	Wet	0.0021	  0.00	ppm	Wet	0.0447	 25.79	ppm	Wet	0.0083	  5.95	ppm	Wet	0.0014	  1.80	ppm	Wet	0.0570	510.00	ppm	Wet	0.0483	 17.53	ppm	Wet	0.0390	208.70	ppm	Wet	0.0078	  0.00	ppm	Wet	0.0454	 23.26	ppm	Wet	0.0014	 70.39	ppm	Wet	0.0315	  0.00	ppm	Wet	0.0301	8974.21	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	510.00	ppm	Wet	0.0000	  9.57	vol-%	Wet	0.0000	Error
0	2022-10-19	10:09:24		EC1.LIB	  5.75	vol-%	Wet	0.0401	  6.18	vol-%	Wet	0.0072	  0.90	vol-%	Wet	0.0171	  8.20	ppm	Wet	0.0152	123.08	ppm	Wet	0.0132	  5.28	ppm	Wet	0.0020	  0.00	ppm	Wet	0.0473	 25.36	ppm	Wet	0.0077	  6.15	ppm	Wet	0.0013	  2.13	ppm	Wet	0.0611	407.65	ppm	Wet	0.0512	 13.30	ppm	Wet	0.0386	188.11	ppm	Wet	0.0072	  0.00	ppm	Wet	0.0448	 22.02	ppm	Wet	0.0013	 70.68	ppm	Wet	0.0300	  0.00	ppm	Wet	0.0285	9044.45	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	407.65	ppm	Wet	0.0000	  9.76	vol-%	Wet	0.0000	Error
0	2022-10-19	10:09:36		EC1.LIB	  5.67	vol-%	Wet	0.0395	  6.08	vol-%	Wet	0.0065	  0.85	vol-%	Wet	0.0167	  7.76	ppm	Wet	0.0148	120.09	ppm	Wet	0.0131	  4.84	ppm	Wet	0.0017	  0.00	ppm	Wet	0.0457	 26.25	ppm	Wet	0.0069	  6.51	ppm	Wet	0.0013	  2.21	ppm	Wet	0.0600	324.83	ppm	Wet	0.0501	 13.17	ppm	Wet	0.0376	160.87	ppm	Wet	0.0066	  0.00	ppm	Wet	0.0444	 19.67	ppm	Wet	0.0012	 63.97	ppm	Wet	0.0398	  0.00	ppm	Wet	0.0380	8501.28	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	324.83	ppm	Wet	0.0000	 10.16	vol-%	Wet	0.0000	Error
0	2022-10-19	10:09:43		EC1.LIB	  5.86	vol-%	Wet	0.0348	  5.93	vol-%	Wet	0.0056	  0.76	vol-%	Wet	0.0161	  7.64	ppm	Wet	0.0144	115.09	ppm	Wet	0.0126	  5.53	ppm	Wet	0.0015	  0.00	ppm	Wet	0.0435	 25.88	ppm	Wet	0.0060	  6.45	ppm	Wet	0.0011	  2.06	ppm	Wet	0.0536	258.44	ppm	Wet	0.0447	  8.97	ppm	Wet	0.0329	124.34	ppm	Wet	0.0057	  0.00	ppm	Wet	0.0370	 17.41	ppm	Wet	0.0011	 57.25	ppm	Wet	0.0285	  0.00	ppm	Wet	0.0259	7641.50	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	258.44	ppm	Wet	0.0000	 10.43	vol-%	Wet	0.0000	Error
0	2022-10-19	10:09:54		EC1.LIB	  6.02	vol-%	Wet	0.0291	  5.84	vol-%	Wet	0.0048	  0.66	vol-%	Wet	0.0151	  7.32	ppm	Wet	0.0135	117.49	ppm	Wet	0.0119	  4.24	ppm	Wet	0.0015	  0.00	ppm	Wet	0.0394	 26.79	ppm	Wet	0.0051	  6.69	ppm	Wet	0.0010	  1.90	ppm	Wet	0.0465	229.00	ppm	Wet	0.0393	  6.12	ppm	Wet	0.0285	102.68	ppm	Wet	0.0049	  0.00	ppm	Wet	0.0306	 14.93	ppm	Wet	0.0010	 50.41	ppm	Wet	0.0202	  0.00	ppm	Wet	0.0200	6565.50	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	229.00	ppm	Wet	0.0000	 10.82	vol-%	Wet	0.0000	Error
0	2022-10-19	10:10:05		EC1.LIB	  5.89	vol-%	Wet	0.0295	  6.09	vol-%	Wet	0.0054	  0.71	vol-%	Wet	0.0153	  8.39	ppm	Wet	0.0135	124.65	ppm	Wet	0.0121	  0.88	ppm	Wet	0.0014	  0.00	ppm	Wet	0.0405	 26.99	ppm	Wet	0.0055	  6.52	ppm	Wet	0.0010	  1.46	ppm	Wet	0.0475	294.78	ppm	Wet	0.0398	  8.41	ppm	Wet	0.0307	124.42	ppm	Wet	0.0055	  0.00	ppm	Wet	0.0339	 16.16	ppm	Wet	0.0011	 53.60	ppm	Wet	0.0247	  0.00	ppm	Wet	0.0223	7097.37	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	294.78	ppm	Wet	0.0000	  9.62	vol-%	Wet	0.0000	Error
0	2022-10-19	10:10:17		EC1.LIB	  6.43	vol-%	Wet	0.0281	  7.00	vol-%	Wet	0.0056	  0.76	vol-%	Wet	0.0160	 12.62	ppm	Wet	0.0141	142.02	ppm	Wet	0.0119	  6.65	ppm	Wet	0.0016	  0.00	ppm	Wet	0.0382	 26.29	ppm	Wet	0.0059	  5.79	ppm	Wet	0.0013	  1.02	ppm	Wet	0.0445	393.43	ppm	Wet	0.0381	 12.01	ppm	Wet	0.0328	153.52	ppm	Wet	0.0056	  0.00	ppm	Wet	0.0368	 21.67	ppm	Wet	0.0013	 57.99	ppm	Wet	0.0253	  0.00	ppm	Wet	0.0232	7592.37	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	393.43	ppm	Wet	0.0000	  8.43	vol-%	Wet	0.0000	Error
0	2022-10-19	10:10:26		EC1.LIB	  5.96	vol-%	Wet	0.0363	  6.65	vol-%	Wet	0.0082	  0.98	vol-%	Wet	0.0169	 11.66	ppm	Wet	0.0147	143.24	ppm	Wet	0.0127	  8.05	ppm	Wet	0.0025	  0.00	ppm	Wet	0.0444	 25.47	ppm	Wet	0.0087	  5.45	ppm	Wet	0.0016	  2.34	ppm	Wet	0.0584	621.69	ppm	Wet	0.0497	 21.11	ppm	Wet	0.0423	244.93	ppm	Wet	0.0082	  0.00	ppm	Wet	0.0505	 28.76	ppm	Wet	0.0016	 80.11	ppm	Wet	0.0289	  0.00	ppm	Wet	0.0308	9801.22	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	621.69	ppm	Wet	0.0000	  8.50	vol-%	Wet	0.0000	Error
0	2022-10-19	10:10:33		EC1.LIB	  5.44	vol-%	Wet	0.0473	  6.54	vol-%	Wet	0.0097	  1.15	vol-%	Wet	0.0166	  9.88	ppm	Wet	0.0145	143.40	ppm	Wet	0.0135	  6.90	ppm	Wet	0.0029	  0.00	ppm	Wet	0.0503	 25.95	ppm	Wet	0.0101	  5.82	ppm	Wet	0.0020	  3.07	ppm	Wet	0.0705	739.35	ppm	Wet	0.0596	 23.68	ppm	Wet	0.0490	287.53	ppm	Wet	0.0101	  0.00	ppm	Wet	0.0611	 31.07	ppm	Wet	0.0019	 96.89	ppm	Wet	0.0324	  0.00	ppm	Wet	0.0363	11547.86	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	739.35	ppm	Wet	0.0000	  8.78	vol-%	Wet	0.0000	Error
0	2022-10-19	10:10:44		EC1.LIB	  5.27	vol-%	Wet	0.0485	  6.23	vol-%	Wet	0.0096	  1.12	vol-%	Wet	0.0167	  9.08	ppm	Wet	0.0144	140.42	ppm	Wet	0.0139	  9.45	ppm	Wet	0.0025	  0.00	ppm	Wet	0.0512	 26.47	ppm	Wet	0.0101	  5.50	ppm	Wet	0.0020	  3.18	ppm	Wet	0.0717	703.28	ppm	Wet	0.0602	 23.26	ppm	Wet	0.0504	272.41	ppm	Wet	0.0100	  0.00	ppm	Wet	0.0642	 29.23	ppm	Wet	0.0019	 93.46	ppm	Wet	0.0520	  0.00	ppm	Wet	0.0488	11239.42	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	703.28	ppm	Wet	0.0000	  9.38	vol-%	Wet	0.0000	Error
0	2022-10-19	10:10:56		EC1.LIB	  5.46	vol-%	Wet	0.0427	  6.01	vol-%	Wet	0.0081	  0.96	vol-%	Wet	0.0166	  8.57	ppm	Wet	0.0146	133.64	ppm	Wet	0.0133	  9.78	ppm	Wet	0.0021	  0.00	ppm	Wet	0.0475	 26.70	ppm	Wet	0.0086	  5.55	ppm	Wet	0.0015	  2.56	ppm	Wet	0.0640	559.64	ppm	Wet	0.0539	 18.01	ppm	Wet	0.0442	219.86	ppm	Wet	0.0081	  0.00	ppm	Wet	0.0543	 24.93	ppm	Wet	0.0015	 78.79	ppm	Wet	0.0470	  0.00	ppm	Wet	0.0441	9592.74	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	559.64	ppm	Wet	0.0000	  9.91	vol-%	Wet	0.0000	Error
0	2022-10-19	10:11:08		EC1.LIB	  5.25	vol-%	Wet	0.0416	  5.73	vol-%	Wet	0.0065	  0.87	vol-%	Wet	0.0161	  7.38	ppm	Wet	0.0142	126.42	ppm	Wet	0.0132	  5.77	ppm	Wet	0.0019	  0.00	ppm	Wet	0.0468	 27.43	ppm	Wet	0.0069	  5.93	ppm	Wet	0.0013	  2.15	ppm	Wet	0.0617	391.51	ppm	Wet	0.0519	 11.75	ppm	Wet	0.0388	171.66	ppm	Wet	0.0065	  0.00	ppm	Wet	0.0448	 19.50	ppm	Wet	0.0013	 69.57	ppm	Wet	0.0341	  0.00	ppm	Wet	0.0315	8702.50	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	391.51	ppm	Wet	0.0000	 10.52	vol-%	Wet	0.0000	Error
0	2022-10-19	10:11:15		EC1.LIB	  5.31	vol-%	Wet	0.0365	  5.65	vol-%	Wet	0.0057	  0.75	vol-%	Wet	0.0150	  6.77	ppm	Wet	0.0132	128.46	ppm	Wet	0.0125	  5.47	ppm	Wet	0.0015	  0.00	ppm	Wet	0.0421	 27.55	ppm	Wet	0.0060	  5.73	ppm	Wet	0.0011	  2.11	ppm	Wet	0.0545	280.22	ppm	Wet	0.0457	  8.76	ppm	Wet	0.0335	121.62	ppm	Wet	0.0057	  0.00	ppm	Wet	0.0384	 15.49	ppm	Wet	0.0011	 56.33	ppm	Wet	0.0349	  0.00	ppm	Wet	0.0327	7454.29	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	280.22	ppm	Wet	0.0000	 10.88	vol-%	Wet	0.0000	Error
0	2022-10-19	10:11:25		EC1.LIB	  4.89	vol-%	Wet	0.0410	  5.59	vol-%	Wet	0.0064	  0.81	vol-%	Wet	0.0146	  6.35	ppm	Wet	0.0127	131.11	ppm	Wet	0.0126	  2.44	ppm	Wet	0.0018	  0.00	ppm	Wet	0.0446	 26.85	ppm	Wet	0.0067	  5.95	ppm	Wet	0.0011	  2.39	ppm	Wet	0.0577	399.31	ppm	Wet	0.0488	 12.05	ppm	Wet	0.0363	166.86	ppm	Wet	0.0064	  0.00	ppm	Wet	0.0411	 15.95	ppm	Wet	0.0012	 65.95	ppm	Wet	0.0294	  0.00	ppm	Wet	0.0282	8120.56	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	399.31	ppm	Wet	0.0000	 10.18	vol-%	Wet	0.0000	Error
0	2022-10-19	10:11:36		EC1.LIB	  4.68	vol-%	Wet	0.0460	  6.02	vol-%	Wet	0.0102	  1.21	vol-%	Wet	0.0153	  7.62	ppm	Wet	0.0153	140.38	ppm	Wet	0.0131	  2.19	ppm	Wet	0.0027	  0.00	ppm	Wet	0.0479	 26.63	ppm	Wet	0.0106	  5.13	ppm	Wet	0.0018	  2.90	ppm	Wet	0.0667	858.26	ppm	Wet	0.0569	 29.49	ppm	Wet	0.0477	298.50	ppm	Wet	0.0106	  0.00	ppm	Wet	0.0587	 25.60	ppm	Wet	0.0018	 92.71	ppm	Wet	0.0375	  0.00	ppm	Wet	0.0407	12078.49	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	858.26	ppm	Wet	0.0000	  8.46	vol-%	Wet	0.0000	Error
0	2022-10-19	10:11:49		EC1.LIB	  5.35	vol-%	Wet	0.0406	  6.45	vol-%	Wet	0.0100	  1.19	vol-%	Wet	0.0160	 10.87	ppm	Wet	0.0153	154.55	ppm	Wet	0.0129	  3.76	ppm	Wet	0.0027	  0.00	ppm	Wet	0.0469	 27.76	ppm	Wet	0.0106	  5.23	ppm	Wet	0.0018	  2.36	ppm	Wet	0.0637	806.02	ppm	Wet	0.0544	 26.68	ppm	Wet	0.0468	282.61	ppm	Wet	0.0101	  0.00	ppm	Wet	0.0573	 29.41	ppm	Wet	0.0018	 92.72	ppm	Wet	0.0292	  0.00	ppm	Wet	0.0343	11912.93	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	806.02	ppm	Wet	0.0000	  8.33	vol-%	Wet	0.0000	Error
0	2022-10-19	10:11:59		EC1.LIB	  5.91	vol-%	Wet	0.0355	  6.71	vol-%	Wet	0.0087	  0.98	vol-%	Wet	0.0162	 11.85	ppm	Wet	0.0139	157.06	ppm	Wet	0.0126	  7.97	ppm	Wet	0.0024	  0.00	ppm	Wet	0.0453	 29.00	ppm	Wet	0.0093	  5.43	ppm	Wet	0.0017	  2.98	ppm	Wet	0.0579	639.66	ppm	Wet	0.0492	 22.58	ppm	Wet	0.0438	232.73	ppm	Wet	0.0087	  0.00	ppm	Wet	0.0529	 27.40	ppm	Wet	0.0017	 84.86	ppm	Wet	0.0287	  0.00	ppm	Wet	0.0314	9767.58	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	639.66	ppm	Wet	0.0000	  8.71	vol-%	Wet	0.0000	Error
0	2022-10-19	10:12:06		EC1.LIB	  6.13	vol-%	Wet	0.0342	  6.65	vol-%	Wet	0.0083	  0.89	vol-%	Wet	0.0160	 11.22	ppm	Wet	0.0138	157.07	ppm	Wet	0.0124	  9.19	ppm	Wet	0.0022	  0.00	ppm	Wet	0.0443	 29.61	ppm	Wet	0.0088	  5.14	ppm	Wet	0.0016	  2.59	ppm	Wet	0.0540	617.44	ppm	Wet	0.0455	 20.63	ppm	Wet	0.0425	217.70	ppm	Wet	0.0083	  0.00	ppm	Wet	0.0512	 24.74	ppm	Wet	0.0015	 79.06	ppm	Wet	0.0342	  0.00	ppm	Wet	0.0324	8911.47	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	617.44	ppm	Wet	0.0000	  8.89	vol-%	Wet	0.0000	Error
0	2022-10-19	10:12:16		EC1.LIB	  6.19	vol-%	Wet	0.0331	  6.55	vol-%	Wet	0.0065	  0.83	vol-%	Wet	0.0161	 10.89	ppm	Wet	0.0140	155.89	ppm	Wet	0.0124	  4.98	ppm	Wet	0.0019	  0.00	ppm	Wet	0.0437	 30.82	ppm	Wet	0.0070	  5.48	ppm	Wet	0.0012	  2.59	ppm	Wet	0.0519	492.04	ppm	Wet	0.0439	 14.33	ppm	Wet	0.0382	182.45	ppm	Wet	0.0065	  0.00	ppm	Wet	0.0441	 21.48	ppm	Wet	0.0012	 71.46	ppm	Wet	0.0254	  0.00	ppm	Wet	0.0266	8262.74	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	492.04	ppm	Wet	0.0000	  9.46	vol-%	Wet	0.0000	Error
0	2022-10-19	10:12:28		EC1.LIB	  5.99	vol-%	Wet	0.0340	  6.32	vol-%	Wet	0.0058	  0.80	vol-%	Wet	0.0159	 10.26	ppm	Wet	0.0139	149.61	ppm	Wet	0.0124	  5.14	ppm	Wet	0.0019	  0.00	ppm	Wet	0.0429	 31.52	ppm	Wet	0.0062	  5.50	ppm	Wet	0.0013	  2.64	ppm	Wet	0.0526	418.18	ppm	Wet	0.0444	 11.39	ppm	Wet	0.0358	162.64	ppm	Wet	0.0058	  0.00	ppm	Wet	0.0402	 19.95	ppm	Wet	0.0013	 66.84	ppm	Wet	0.0218	  0.00	ppm	Wet	0.0243	7987.48	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	418.18	ppm	Wet	0.0000	  9.92	vol-%	Wet	0.0000	Error
0	2022-10-19	10:12:41		EC1.LIB	  6.11	vol-%	Wet	0.0289	  6.18	vol-%	Wet	0.0052	  0.67	vol-%	Wet	0.0149	  9.38	ppm	Wet	0.0132	140.40	ppm	Wet	0.0117	  4.33	ppm	Wet	0.0015	  0.00	ppm	Wet	0.0393	 31.42	ppm	Wet	0.0052	  5.73	ppm	Wet	0.0010	  2.37	ppm	Wet	0.0447	345.84	ppm	Wet	0.0378	  9.49	ppm	Wet	0.0317	127.86	ppm	Wet	0.0053	  0.00	ppm	Wet	0.0357	 16.72	ppm	Wet	0.0010	 56.85	ppm	Wet	0.0238	  0.00	ppm	Wet	0.0224	6682.93	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	345.84	ppm	Wet	0.0000	 10.33	vol-%	Wet	0.0000	Error
0	2022-10-19	10:12:47		EC1.LIB	  5.21	vol-%	Wet	0.0396	  5.86	vol-%	Wet	0.0073	  0.83	vol-%	Wet	0.0152	  7.40	ppm	Wet	0.0133	134.67	ppm	Wet	0.0127	  3.22	ppm	Wet	0.0018	  0.00	ppm	Wet	0.0430	 29.72	ppm	Wet	0.0077	  5.40	ppm	Wet	0.0012	  2.39	ppm	Wet	0.0549	542.43	ppm	Wet	0.0463	 16.60	ppm	Wet	0.0392	198.56	ppm	Wet	0.0073	  0.00	ppm	Wet	0.0459	 18.98	ppm	Wet	0.0012	 71.86	ppm	Wet	0.0323	  0.00	ppm	Wet	0.0307	8273.50	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	542.43	ppm	Wet	0.0000	  9.97	vol-%	Wet	0.0000	Error
0	2022-10-19	10:12:58		EC1.LIB	  4.87	vol-%	Wet	0.0454	  5.91	vol-%	Wet	0.0107	  1.21	vol-%	Wet	0.0146	  7.06	ppm	Wet	0.0156	142.31	ppm	Wet	0.0128	  0.00	ppm	Wet	0.0026	  0.00	ppm	Wet	0.0477	 29.18	ppm	Wet	0.0112	  5.12	ppm	Wet	0.0019	  3.94	ppm	Wet	0.0644	795.76	ppm	Wet	0.0582	 41.23	ppm	Wet	0.0468	320.48	ppm	Wet	0.0112	  0.00	ppm	Wet	0.0623	 28.29	ppm	Wet	0.0020	 95.80	ppm	Wet	0.0404	  0.00	ppm	Wet	0.0437	12104.42	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	795.76	ppm	Wet	0.0000	  8.80	vol-%	Wet	0.0000	Error
0	2022-10-19	10:13:09		EC1.LIB	  4.70	vol-%	Wet	0.0550	  6.01	vol-%	Wet	0.0149	  1.47	vol-%	Wet	0.0152	  7.58	ppm	Wet	0.0182	148.30	ppm	Wet	0.0133	  0.64	ppm	Wet	0.0038	  0.00	ppm	Wet	0.0534	 29.89	ppm	Wet	0.0149	  5.03	ppm	Wet	0.0023	  6.48	ppm	Wet	0.0770	1510.02	ppm	Wet	0.0659	 50.23	ppm	Wet	0.0609	428.01	ppm	Wet	0.0157	  0.00	ppm	Wet	0.0806	 37.71	ppm	Wet	0.0024	128.68	ppm	Wet	0.0421	  0.00	ppm	Wet	0.0495	14723.75	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	1510.02	ppm	Wet	0.0000	  8.11	vol-%	Wet	0.0000	Error
0	2022-10-19	10:13:21		EC1.LIB	  5.24	vol-%	Wet	0.0486	  6.37	vol-%	Wet	0.0125	  1.31	vol-%	Wet	0.0157	  8.48	ppm	Wet	0.0167	142.94	ppm	Wet	0.0133	  0.00	ppm	Wet	0.0034	  0.00	ppm	Wet	0.0529	 31.32	ppm	Wet	0.0130	  4.23	ppm	Wet	0.0022	  4.16	ppm	Wet	0.0713	848.11	ppm	Wet	0.0646	 43.61	ppm	Wet	0.0518	340.97	ppm	Wet	0.0131	  0.00	ppm	Wet	0.0713	 34.93	ppm	Wet	0.0022	113.78	ppm	Wet	0.0304	  0.00	ppm	Wet	0.0381	13079.04	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	848.11	ppm	Wet	0.0000	  8.55	vol-%	Wet	0.0000	Error
0	2022-10-19	10:13:31		EC1.LIB	  5.55	vol-%	Wet	0.0448	  6.57	vol-%	Wet	0.0108	  1.16	vol-%	Wet	0.0154	  8.69	ppm	Wet	0.0153	142.04	ppm	Wet	0.0128	  4.69	ppm	Wet	0.0030	  0.00	ppm	Wet	0.0509	 32.99	ppm	Wet	0.0112	  5.08	ppm	Wet	0.0021	  3.96	ppm	Wet	0.0651	876.63	ppm	Wet	0.0552	 31.51	ppm	Wet	0.0509	292.48	ppm	Wet	0.0113	  0.00	ppm	Wet	0.0640	 31.96	ppm	Wet	0.0020	103.15	ppm	Wet	0.0307	  0.00	ppm	Wet	0.0355	11551.09	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	876.63	ppm	Wet	0.0000	  8.73	vol-%	Wet	0.0000	Error
0	2022-10-19	10:13:38		EC1.LIB	  5.44	vol-%	Wet	0.0455	  6.59	vol-%	Wet	0.0095	  1.08	vol-%	Wet	0.0156	  8.53	ppm	Wet	0.0143	139.84	ppm	Wet	0.0131	  6.29	ppm	Wet	0.0025	  0.00	ppm	Wet	0.0512	 33.55	ppm	Wet	0.0100	  5.16	ppm	Wet	0.0018	  4.22	ppm	Wet	0.0654	761.36	ppm	Wet	0.0546	 26.81	ppm	Wet	0.0501	267.73	ppm	Wet	0.0099	  0.00	ppm	Wet	0.0642	 28.16	ppm	Wet	0.0017	 97.10	ppm	Wet	0.0426	  0.00	ppm	Wet	0.0405	10848.39	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	761.36	ppm	Wet	0.0000	  8.79	vol-%	Wet	0.0000	Error
0	2022-10-19	10:13:50		EC1.LIB	  5.44	vol-%	Wet	0.0432	  6.60	vol-%	Wet	0.0089	  0.93	vol-%	Wet	0.0158	  9.33	ppm	Wet	0.0136	139.36	ppm	Wet	0.0131	  6.36	ppm	Wet	0.0023	  0.00	ppm	Wet	0.0495	 33.98	ppm	Wet	0.0093	  5.26	ppm	Wet	0.0017	  3.30	ppm	Wet	0.0619	685.85	ppm	Wet	0.0520	 21.65	ppm	Wet	0.0473	242.98	ppm	Wet	0.0092	  0.00	ppm	Wet	0.0594	 25.51	ppm	Wet	0.0016	 93.13	ppm	Wet	0.0338	  0.00	ppm	Wet	0.0344	9262.83	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	685.85	ppm	Wet	0.0000	  9.12	vol-%	Wet	0.0000	Error
0	2022-10-19	10:14:01		EC1.LIB	  6.38	vol-%	Wet	0.0251	  6.38	vol-%	Wet	0.0061	  0.64	vol-%	Wet	0.0145	 11.18	ppm	Wet	0.0127	136.25	ppm	Wet	0.0113	  7.01	ppm	Wet	0.0016	  0.00	ppm	Wet	0.0373	 34.74	ppm	Wet	0.0065	  5.27	ppm	Wet	0.0012	  1.82	ppm	Wet	0.0398	389.80	ppm	Wet	0.0336	  9.94	ppm	Wet	0.0325	128.13	ppm	Wet	0.0061	  0.00	ppm	Wet	0.0386	 19.69	ppm	Wet	0.0012	 62.26	ppm	Wet	0.0202	  0.00	ppm	Wet	0.0206	6354.81	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	389.80	ppm	Wet	0.0000	 11.46	vol-%	Wet	0.0000	Error
